timestamp_us,op_type,chunk_id,latency_us,ok,bytes
1776916149774923,PUT,chunk_0,9,0,4096
1776916149774908,PUT,chunk_1,10,0,4096
1776916149774928,GET,chunk_0,10,0,0
1776916149774936,PUT,chunk_0,10,0,4096
1776916149774941,GET,chunk_0,9,0,0
1776916149774932,GET,chunk_0,10,0,0
1776916149774946,GET,chunk_0,9,0,0
1776916149774955,GET,chunk_0,10,0,0
1776916149774960,GET,chunk_0,10,0,0
1776916149774965,PUT,chunk_0,9,0,4096
1776916149774970,GET,chunk_3,9,0,0
1776916149774974,GET,chunk_1,11,0,0
1776916149774979,GET,chunk_4,11,0,0
1776916149774984,PUT,chunk_0,11,0,4096
1776916149774951,GET,chunk_0,10,0,0
1776916149774990,GET,chunk_0,12,0,0
1776916149775000,GET,chunk_0,10,0,0
1776916149775005,GET,chunk_0,9,0,0
1776916149774995,GET,chunk_0,11,0,0
1776916149775010,GET,chunk_0,9,0,0
1776916149775019,GET,chunk_0,10,0,0
1776916149775024,GET,chunk_4,9,0,0
1776916149775015,GET,chunk_0,10,0,0
1776916149775033,PUT,chunk_0,10,0,4096
1776916149775038,PUT,chunk_0,10,0,4096
1776916149775043,GET,chunk_0,10,0,0
1776916149775029,GET,chunk_0,10,0,0
1776916149775053,GET,chunk_0,9,0,0
1776916149775057,PUT,chunk_0,9,0,4096
1776916149775048,PUT,chunk_0,9,0,4096
1776916149775063,GET,chunk_0,11,0,0
1776916149775071,GET,chunk_0,10,0,0
1776916149775076,PUT,chunk_1,9,0,4096
1776916149775067,PUT,chunk_0,11,0,4096
1776916149775081,GET,chunk_0,10,0,0
1776916149775089,GET,chunk_0,10,0,0
1776916149775095,GET,chunk_0,9,0,0
1776916149775085,GET,chunk_3,10,0,0
1776916149775100,PUT,chunk_0,11,0,4096
1776916149775108,GET,chunk_0,10,0,0
1776916149775113,PUT,chunk_0,9,0,4096
1776916149775119,GET,chunk_0,9,0,0
1776916149775104,GET,chunk_0,11,0,0
1776916149775127,PUT,chunk_0,10,0,4096
1776916149775132,PUT,chunk_0,9,0,4096
1776916149775123,GET,chunk_0,11,0,0
1776916149775137,GET,chunk_0,10,0,0
1776916149775146,GET,chunk_4,10,0,0
1776916149775151,PUT,chunk_0,9,0,4096
1776916149775141,GET,chunk_0,10,0,0
1776916149775156,PUT,chunk_0,9,0,4096
1776916149775161,GET,chunk_0,10,0,0
1776916149775170,PUT,chunk_0,10,0,4096
1776916149775165,GET,chunk_1,11,0,0
1776916149775180,GET,chunk_0,10,0,0
1776916149775184,GET,chunk_0,10,0,0
1776916149775189,GET,chunk_0,9,0,0
1776916149775175,GET,chunk_3,10,0,0
1776916149775195,GET,chunk_0,10,0,0
1776916149775203,GET,chunk_0,10,0,0
1776916149775209,PUT,chunk_0,9,0,4096
1776916149775199,GET,chunk_0,11,0,0
1776916149775214,PUT,chunk_0,9,0,4096
1776916149775222,GET,chunk_0,10,0,0
1776916149775227,GET,chunk_0,9,0,0
1776916149775233,GET,chunk_0,10,0,0
1776916149775236,GET,chunk_0,11,0,0
1776916149775241,GET,chunk_0,10,0,0
1776916149775218,GET,chunk_3,10,0,0
1776916149775247,PUT,chunk_0,9,0,4096
1776916149775256,GET,chunk_0,11,0,0
1776916149775261,GET,chunk_1,9,0,0
1776916149775252,PUT,chunk_0,10,0,4096
1776916149775266,GET,chunk_0,10,0,0
1776916149775275,GET,chunk_0,10,0,0
1776916149775280,GET,chunk_0,9,0,0
1776916149775271,GET,chunk_0,10,0,0
1776916149775285,PUT,chunk_0,10,0,4096
1776916149775289,GET,chunk_0,11,0,0
1776916149775299,GET,chunk_3,10,0,0
1776916149775304,GET,chunk_0,9,0,0
1776916149775309,GET,chunk_0,9,0,0
1776916149775294,GET,chunk_4,11,0,0
1776916149775317,GET,chunk_0,11,0,0
1776916149775322,GET,chunk_0,10,0,0
1776916149775327,GET,chunk_0,10,0,0
1776916149775332,GET,chunk_0,10,0,0
1776916149775337,PUT,chunk_0,10,0,4096
1776916149775342,GET,chunk_0,9,0,0
1776916149775313,GET,chunk_0,10,0,0
1776916149775348,GET,chunk_0,9,0,0
1776916149775356,PUT,chunk_0,10,0,4096
1776916149775361,GET,chunk_0,9,0,0
1776916149775366,GET,chunk_3,9,0,0
1776916149775370,PUT,chunk_0,10,0,4096
1776916149775374,GET,chunk_0,11,0,0
1776916149775380,GET,chunk_0,10,0,0
1776916149775386,GET,chunk_0,9,0,0
1776916149775352,GET,chunk_0,10,0,0
1776916149775394,GET,chunk_2,10,0,0
1776916149775398,GET,chunk_0,9,0,0
1776916149775404,GET,chunk_0,11,0,0
1776916149775407,PUT,chunk_0,10,0,4096
1776916149775412,GET,chunk_0,9,0,0
1776916149775390,GET,chunk_0,10,0,0
1776916149775419,GET,chunk_0,10,0,0
1776916149775432,GET,chunk_0,9,0,0
1776916149775437,GET,chunk_0,10,0,0
1776916149775446,PUT,chunk_0,10,0,4096
1776916149775453,GET,chunk_0,10,0,0
1776916149775461,PUT,chunk_4,10,0,4096
1776916149775426,GET,chunk_0,9,0,0
1776916149775422,GET,chunk_4,11,0,0
1776916149775485,GET,chunk_0,11,0,0
1776916149775492,GET,chunk_2,9,0,0
1776916149775470,GET,chunk_0,10,0,0
1776916149775477,PUT,chunk_0,10,0,4096
1776916149775514,GET,chunk_0,11,0,0
1776916149775521,PUT,chunk_4,11,0,4096
1776916149775500,GET,chunk_0,10,0,0
1776916149775537,PUT,chunk_0,10,0,4096
1776916149775530,PUT,chunk_0,10,0,4096
1776916149775552,GET,chunk_0,10,0,0
1776916149775545,GET,chunk_3,11,0,0
1776916149775568,PUT,chunk_2,10,0,4096
1776916149775560,GET,chunk_0,10,0,0
1776916149775583,GET,chunk_0,8,0,0
1776916149775575,GET,chunk_0,10,0,0
1776916149775596,PUT,chunk_0,8,0,4096
1776916149775589,PUT,chunk_2,9,0,4096
1776916149775610,PUT,chunk_0,10,0,4096
1776916149775601,GET,chunk_0,11,0,0
1776916149775625,GET,chunk_0,11,0,0
1776916149775632,GET,chunk_4,11,0,0
1776916149775507,GET,chunk_0,10,0,0
1776916149775649,GET,chunk_0,8,0,0
1776916149775641,PUT,chunk_3,9,0,4096
1776916149775662,GET,chunk_0,10,0,0
1776916149775655,GET,chunk_0,11,0,0
1776916149775678,GET,chunk_0,10,0,0
1776916149775670,GET,chunk_0,11,0,0
1776916149775693,PUT,chunk_0,10,0,4096
1776916149775685,GET,chunk_0,11,0,0
1776916149775708,PUT,chunk_0,10,0,4096
1776916149775700,GET,chunk_1,11,0,0
1776916149775724,GET,chunk_0,10,0,0
1776916149775716,GET,chunk_0,12,0,0
1776916149775739,GET,chunk_0,10,0,0
1776916149775731,PUT,chunk_0,11,0,4096
1776916149775754,GET,chunk_0,8,0,0
1776916149775747,GET,chunk_0,9,0,0
1776916149775768,GET,chunk_0,10,0,0
1776916149775760,GET,chunk_0,11,0,0
1776916149775783,GET,chunk_0,11,0,0
1776916149775791,GET,chunk_0,11,0,0
1776916149775617,PUT,chunk_0,11,0,4096
1776916149775806,GET,chunk_0,9,0,0
1776916149775799,GET,chunk_1,8,0,0
1776916149775820,PUT,chunk_0,10,0,4096
1776916149775812,GET,chunk_0,11,0,0
1776916149775835,GET,chunk_0,10,0,0
1776916149775827,PUT,chunk_0,11,0,4096
1776916149775850,GET,chunk_0,9,0,0
1776916149775843,PUT,chunk_0,11,0,4096
1776916149775865,GET,chunk_0,10,0,0
1776916149775857,PUT,chunk_0,11,0,4096
1776916149775880,GET,chunk_1,10,0,0
1776916149775888,GET,chunk_0,11,0,0
1776916149775895,GET,chunk_0,10,0,0
1776916149775905,GET,chunk_0,8,0,0
1776916149775909,GET,chunk_0,8,0,0
1776916149775917,GET,chunk_0,8,0,0
1776916149775922,GET,chunk_0,10,0,0
1776916149775775,GET,chunk_3,10,0,0
1776916149775939,GET,chunk_0,10,0,0
1776916149775943,GET,chunk_0,12,0,0
1776916149775872,GET,chunk_0,11,0,0
1776916149775961,GET,chunk_2,10,0,0
1776916149775955,PUT,chunk_2,10,0,4096
1776916149775976,GET,chunk_4,10,0,0
1776916149775983,GET,chunk_1,11,0,0
1776916149775991,GET,chunk_0,10,0,0
1776916149775969,GET,chunk_3,9,0,0
1776916149776007,PUT,chunk_0,10,0,4096
1776916149776015,PUT,chunk_0,11,0,4096
1776916149776021,GET,chunk_0,10,0,0
1776916149775933,GET,chunk_2,19,0,0
1776916149776031,PUT,chunk_0,11,0,4096
1776916149776037,GET,chunk_0,11,0,0
1776916149776000,GET,chunk_0,9,0,0
1776916149776043,PUT,chunk_0,13,0,4096
1776916149776060,PUT,chunk_0,12,0,4096
1776916149776067,GET,chunk_0,9,0,0
1776916149776053,GET,chunk_0,12,0,0
1776916149776048,GET,chunk_0,13,0,0
1776916149776076,GET,chunk_0,9,0,0
1776916149776094,GET,chunk_0,13,0,0
1776916149776081,GET,chunk_0,11,0,0
1776916149776105,GET,chunk_0,11,0,0
1776916149776112,PUT,chunk_0,11,0,4096
1776916149776087,PUT,chunk_0,12,0,4096
1776916149776122,GET,chunk_0,13,0,0
1776916149776128,GET,chunk_0,14,0,0
1776916149776139,PUT,chunk_0,11,0,4096
1776916149776135,GET,chunk_1,21,0,0
1776916149776146,GET,chunk_0,11,0,0
1776916149776116,PUT,chunk_0,14,0,4096
1776916149776162,GET,chunk_0,19,0,0
1776916149776175,PUT,chunk_0,10,0,4096
1776916149776156,GET,chunk_0,10,0,0
1776916149776186,PUT,chunk_0,10,0,4096
1776916149776190,PUT,chunk_0,10,0,4096
1776916149776195,PUT,chunk_0,10,0,4096
1776916149776169,PUT,chunk_3,13,0,4096
1776916149776209,GET,chunk_0,10,0,0
1776916149776215,GET,chunk_0,12,0,0
1776916149776203,GET,chunk_0,10,0,0
1776916149776199,GET,chunk_0,11,0,0
1776916149776233,GET,chunk_3,10,0,0
1776916149776225,GET,chunk_0,10,0,0
1776916149776239,GET,chunk_0,13,0,0
1776916149776246,GET,chunk_0,12,0,0
1776916149776249,PUT,chunk_0,11,0,4096
1776916149776262,GET,chunk_0,10,0,0
1776916149776268,PUT,chunk_0,11,0,4096
1776916149776277,GET,chunk_0,10,0,0
1776916149776253,GET,chunk_0,11,0,0
1776916149776256,GET,chunk_3,10,0,0
1776916149776292,PUT,chunk_0,11,0,4096
1776916149776296,GET,chunk_0,11,0,0
1776916149776303,GET,chunk_0,10,0,0
1776916149776307,GET,chunk_0,10,0,0
1776916149776311,GET,chunk_1,9,0,0
1776916149776318,GET,chunk_0,10,0,0
1776916149776321,PUT,chunk_0,10,0,4096
1776916149776324,PUT,chunk_0,9,0,4096
1776916149776332,PUT,chunk_0,8,0,4096
1776916149776337,GET,chunk_2,8,0,0
1776916149776344,GET,chunk_0,8,0,0
1776916149776356,GET,chunk_0,8,0,0
1776916149776363,GET,chunk_0,17,0,0
1776916149776374,GET,chunk_0,9,0,0
1776916149776392,GET,chunk_0,8,0,0
1776916149776401,PUT,chunk_0,10,0,4096
1776916149776351,GET,chunk_0,8,0,0
1776916149776405,PUT,chunk_0,10,0,4096
1776916149776425,GET,chunk_0,8,0,0
1776916149776482,GET,chunk_0,8,0,0
1776916149776286,GET,chunk_3,81,0,0
1776916149776492,PUT,chunk_0,10,0,4096
1776916149776531,GET,chunk_0,8,0,0
1776916149776417,GET,chunk_0,30,0,0
1776916149776540,GET,chunk_0,11,0,0
1776916149776544,GET,chunk_0,12,0,0
1776916149776551,PUT,chunk_0,13,0,4096
1776916149776556,PUT,chunk_0,14,0,4096
1776916149776561,PUT,chunk_0,12,0,4096
1776916149776496,GET,chunk_4,9,0,0
1776916149776574,PUT,chunk_1,12,0,4096
1776916149776578,PUT,chunk_0,11,0,4096
1776916149776592,GET,chunk_0,11,0,0
1776916149776598,GET,chunk_0,9,0,0
1776916149776585,PUT,chunk_0,12,0,4096
1776916149776607,GET,chunk_0,9,0,0
1776916149776612,GET,chunk_0,12,0,0
1776916149776569,PUT,chunk_0,11,0,4096
1776916149776623,GET,chunk_0,12,0,0
1776916149776629,GET,chunk_0,9,0,0
1776916149776618,GET,chunk_0,13,0,0
1776916149776640,PUT,chunk_0,12,0,4096
1776916149776643,GET,chunk_0,12,0,0
1776916149776635,PUT,chunk_0,26,0,4096
1776916149776650,GET,chunk_0,13,0,0
1776916149776660,GET,chunk_0,10,0,0
1776916149776674,GET,chunk_0,12,0,0
1776916149776668,GET,chunk_0,12,0,0
1776916149776656,GET,chunk_0,26,0,0
1776916149776692,GET,chunk_0,11,0,0
1776916149776697,GET,chunk_0,10,0,0
1776916149776703,PUT,chunk_0,10,0,4096
1776916149776687,GET,chunk_3,11,0,0
1776916149776706,GET,chunk_0,9,0,0
1776916149776718,GET,chunk_0,9,0,0
1776916149776722,GET,chunk_0,9,0,0
1776916149776727,GET,chunk_1,10,0,0
1776916149776712,GET,chunk_4,8,0,0
1776916149776730,GET,chunk_4,9,0,0
1776916149776742,PUT,chunk_0,8,0,4096
1776916149776746,PUT,chunk_0,9,0,4096
1776916149776752,GET,chunk_0,9,0,0
1776916149776736,PUT,chunk_3,8,0,4096
1776916149776760,GET,chunk_3,8,0,0
1776916149776754,GET,chunk_0,9,0,0
1776916149776770,GET,chunk_0,11,0,0
1776916149776766,GET,chunk_3,9,0,0
1776916149776780,GET,chunk_0,9,0,0
1776916149776785,PUT,chunk_0,9,0,4096
1776916149776791,GET,chunk_0,10,0,0
1776916149776798,GET,chunk_0,8,0,0
1776916149776806,PUT,chunk_0,10,0,4096
1776916149776811,GET,chunk_0,10,0,0
1776916149776772,GET,chunk_0,10,0,0
1776916149776820,PUT,chunk_0,10,0,4096
1776916149776827,GET,chunk_0,12,0,0
1776916149776793,GET,chunk_0,10,0,0
1776916149776836,GET,chunk_0,12,0,0
1776916149776831,PUT,chunk_0,14,0,4096
1776916149776849,GET,chunk_0,12,0,0
1776916149776853,GET,chunk_0,11,0,0
1776916149776866,GET,chunk_0,8,0,0
1776916149776871,PUT,chunk_3,8,0,4096
1776916149776860,GET,chunk_0,9,0,0
1776916149776878,GET,chunk_0,8,0,0
1776916149776884,GET,chunk_0,8,0,0
1776916149776843,GET,chunk_0,11,0,0
1776916149776888,GET,chunk_0,11,0,0
1776916149776896,PUT,chunk_0,11,0,4096
1776916149776892,PUT,chunk_0,11,0,4096
1776916149776907,PUT,chunk_0,10,0,4096
1776916149776910,PUT,chunk_0,10,0,4096
1776916149776916,PUT,chunk_0,11,0,4096
1776916149776920,GET,chunk_2,11,0,0
1776916149776924,GET,chunk_0,10,0,0
1776916149776901,GET,chunk_0,10,0,0
1776916149776936,GET,chunk_0,10,0,0
1776916149776931,GET,chunk_0,9,0,0
1776916149776945,GET,chunk_0,9,0,0
1776916149776950,GET,chunk_0,9,0,0
1776916149776955,PUT,chunk_0,10,0,4096
1776916149776963,PUT,chunk_0,9,0,4096
1776916149776971,GET,chunk_0,9,0,0
1776916149776977,PUT,chunk_0,10,0,4096
1776916149776938,PUT,chunk_0,10,0,4096
1776916149776958,GET,chunk_0,10,0,0
1776916149776993,GET,chunk_0,12,0,0
1776916149776986,GET,chunk_0,10,0,0
1776916149777006,GET,chunk_0,13,0,0
1776916149777010,GET,chunk_0,13,0,0
1776916149777025,GET,chunk_0,11,0,0
1776916149777032,GET,chunk_0,9,0,0
1776916149776999,PUT,chunk_0,12,0,4096
1776916149777046,PUT,chunk_0,9,0,4096
1776916149777052,GET,chunk_3,11,0,0
1776916149777060,GET,chunk_0,10,0,0
1776916149777068,GET,chunk_0,10,0,0
1776916149777076,GET,chunk_0,10,0,0
1776916149777084,GET,chunk_0,10,0,0
1776916149777091,PUT,chunk_0,9,0,4096
1776916149777040,GET,chunk_0,8,0,0
1776916149777105,GET,chunk_0,8,0,0
1776916149777099,GET,chunk_0,8,0,0
1776916149777119,GET,chunk_4,10,0,0
1776916149777111,GET,chunk_2,11,0,0
1776916149777134,GET,chunk_0,10,0,0
1776916149777127,GET,chunk_0,11,0,0
1776916149777149,PUT,chunk_0,9,0,4096
1776916149777141,GET,chunk_0,10,0,0
1776916149777164,GET,chunk_0,10,0,0
1776916149777156,GET,chunk_0,11,0,0
1776916149777179,GET,chunk_0,10,0,0
1776916149777171,GET,chunk_0,11,0,0
1776916149777194,GET,chunk_0,10,0,0
1776916149777186,GET,chunk_3,11,0,0
1776916149777209,GET,chunk_0,10,0,0
1776916149777202,GET,chunk_0,11,0,0
1776916149777225,GET,chunk_0,11,0,0
1776916149777232,GET,chunk_0,11,0,0
1776916149777017,GET,chunk_0,12,0,0
1776916149777249,GET,chunk_0,9,0,0
1776916149777241,GET,chunk_0,10,0,0
1776916149777217,GET,chunk_3,11,0,0
1776916149777271,GET,chunk_1,11,0,0
1776916149777278,GET,chunk_0,10,0,0
1776916149777256,GET,chunk_0,12,0,0
1776916149777294,GET,chunk_0,10,0,0
1776916149777287,GET,chunk_0,10,0,0
1776916149777308,GET,chunk_0,8,0,0
1776916149777264,GET,chunk_0,10,0,0
1776916149777315,GET,chunk_0,11,0,0
1776916149777322,PUT,chunk_0,12,0,4096
1776916149777301,GET,chunk_0,9,0,0
1776916149777332,PUT,chunk_0,12,0,4096
1776916149777338,GET,chunk_4,12,0,0
1776916149777326,PUT,chunk_0,14,0,4096
1776916149777344,GET,chunk_0,13,0,0
1776916149777360,GET,chunk_0,10,0,0
1776916149777366,GET,chunk_3,10,0,0
1776916149777374,GET,chunk_4,10,0,0
1776916149777381,GET,chunk_0,10,0,0
1776916149777389,GET,chunk_0,10,0,0
1776916149777397,GET,chunk_0,10,0,0
1776916149777350,GET,chunk_2,12,0,0
1776916149777412,GET,chunk_3,9,0,0
1776916149777419,GET,chunk_0,9,0,0
1776916149777425,GET,chunk_0,8,0,0
1776916149777432,PUT,chunk_3,8,0,4096
1776916149777438,PUT,chunk_0,8,0,4096
1776916149777405,GET,chunk_4,11,0,0
1776916149777451,PUT,chunk_0,9,0,4096
1776916149777445,PUT,chunk_0,8,0,4096
1776916149777465,GET,chunk_0,10,0,0
1776916149777473,PUT,chunk_0,11,0,4096
1776916149777480,PUT,chunk_0,10,0,4096
1776916149777457,PUT,chunk_0,11,0,4096
1776916149777496,GET,chunk_4,9,0,0
1776916149777503,PUT,chunk_0,11,0,4096
1776916149777510,GET,chunk_0,10,0,0
1776916149777489,GET,chunk_0,10,0,0
1776916149777526,GET,chunk_0,10,0,0
1776916149777533,PUT,chunk_0,11,0,4096
1776916149777541,GET,chunk_0,11,0,0
1776916149777550,GET,chunk_0,8,0,0
1776916149777556,PUT,chunk_3,8,0,4096
1776916149777563,PUT,chunk_2,8,0,4096
1776916149777569,PUT,chunk_2,8,0,4096
1776916149777354,GET,chunk_0,10,0,0
1776916149777576,PUT,chunk_0,9,0,4096
1776916149777581,GET,chunk_0,9,0,0
1776916149777519,GET,chunk_0,10,0,0
1776916149777589,GET,chunk_0,10,0,0
1776916149777594,PUT,chunk_0,9,0,4096
1776916149777600,PUT,chunk_4,10,0,4096
1776916149777584,PUT,chunk_0,11,0,4096
1776916149777614,PUT,chunk_0,9,0,4096
1776916149777621,GET,chunk_0,11,0,0
1776916149777629,GET,chunk_0,10,0,0
1776916149777637,GET,chunk_0,10,0,0
1776916149777644,GET,chunk_0,10,0,0
1776916149777653,GET,chunk_0,10,0,0
1776916149777660,GET,chunk_4,10,0,0
1776916149777668,GET,chunk_0,10,0,0
1776916149777675,GET,chunk_0,8,0,0
1776916149777608,GET,chunk_0,9,0,0
1776916149777688,GET,chunk_0,9,0,0
1776916149777682,GET,chunk_0,8,0,0
1776916149777702,GET,chunk_0,10,0,0
1776916149777694,GET,chunk_2,11,0,0
1776916149777717,PUT,chunk_0,10,0,4096
1776916149777710,GET,chunk_2,11,0,0
1776916149777732,GET,chunk_0,10,0,0
1776916149777724,GET,chunk_4,11,0,0
1776916149777747,GET,chunk_0,9,0,0
1776916149777740,GET,chunk_0,9,0,0
1776916149777761,GET,chunk_1,11,0,0
1776916149777769,GET,chunk_1,11,0,0
1776916149777603,GET,chunk_0,10,0,0
1776916149777785,GET,chunk_0,10,0,0
1776916149777777,PUT,chunk_1,10,0,4096
1776916149777800,GET,chunk_3,10,0,0
1776916149777792,PUT,chunk_0,11,0,4096
1776916149777816,GET,chunk_0,10,0,0
1776916149777808,GET,chunk_0,10,0,0
1776916149777753,GET,chunk_0,11,0,0
1776916149777837,GET,chunk_0,10,0,0
1776916149777842,GET,chunk_0,10,0,0
1776916149777823,PUT,chunk_3,10,0,4096
1776916149777858,GET,chunk_0,10,0,0
1776916149777851,GET,chunk_0,10,0,0
1776916149777874,PUT,chunk_0,10,0,4096
1776916149777865,GET,chunk_0,11,0,0
1776916149777889,GET,chunk_0,10,0,0
1776916149777881,GET,chunk_2,11,0,0
1776916149777904,GET,chunk_0,10,0,0
1776916149777897,PUT,chunk_4,10,0,4096
1776916149777920,GET,chunk_0,8,0,0
1776916149777912,GET,chunk_0,10,0,0
1776916149777934,PUT,chunk_0,11,0,4096
1776916149777941,GET,chunk_0,11,0,0
1776916149777831,GET,chunk_0,8,0,0
1776916149777957,PUT,chunk_0,10,0,4096
1776916149777950,GET,chunk_0,10,0,0
1776916149777926,GET,chunk_0,11,0,0
1776916149777965,PUT,chunk_0,10,0,4096
1776916149777972,PUT,chunk_0,8,0,4096
1776916149777978,PUT,chunk_0,9,0,4096
1776916149777984,GET,chunk_0,9,0,0
1776916149777989,GET,chunk_1,9,0,0
1776916149777994,GET,chunk_1,8,0,0
1776916149778000,GET,chunk_0,8,0,0
1776916149778005,GET,chunk_4,8,0,0
1776916149778010,GET,chunk_0,9,0,0
1776916149778027,PUT,chunk_0,8,0,4096
1776916149778015,GET,chunk_0,9,0,0
1776916149778034,PUT,chunk_0,11,0,4096
1776916149778040,PUT,chunk_0,12,0,4096
1776916149778021,GET,chunk_0,8,0,0
1776916149778050,GET,chunk_2,13,0,0
1776916149778058,PUT,chunk_0,11,0,4096
1776916149778065,PUT,chunk_0,13,0,4096
1776916149778074,PUT,chunk_4,10,0,4096
1776916149778082,GET,chunk_4,8,0,0
1776916149778089,GET,chunk_0,9,0,0
1776916149778095,GET,chunk_0,8,0,0
1776916149778068,GET,chunk_2,12,0,0
1776916149778102,GET,chunk_2,9,0,0
1776916149778107,GET,chunk_0,9,0,0
1776916149778045,GET,chunk_0,14,0,0
1776916149778116,PUT,chunk_0,11,0,4096
1776916149778111,GET,chunk_0,10,0,0
1776916149778126,GET,chunk_0,9,0,0
1776916149778131,PUT,chunk_0,9,0,4096
1776916149778136,GET,chunk_3,10,0,0
1776916149778138,GET,chunk_0,10,0,0
1776916149778150,GET,chunk_0,9,0,0
1776916149778156,GET,chunk_0,11,0,0
1776916149778164,PUT,chunk_1,10,0,4096
1776916149778172,PUT,chunk_3,10,0,4096
1776916149778180,PUT,chunk_0,10,0,4096
1776916149778187,PUT,chunk_0,10,0,4096
1776916149778196,GET,chunk_0,10,0,0
1776916149778203,GET,chunk_0,9,0,0
1776916149778119,GET,chunk_0,9,0,0
1776916149778216,GET,chunk_0,8,0,0
1776916149778210,GET,chunk_0,8,0,0
1776916149778230,PUT,chunk_0,10,0,4096
1776916149778222,GET,chunk_1,11,0,0
1776916149778245,GET,chunk_0,10,0,0
1776916149778237,GET,chunk_0,11,0,0
1776916149778260,GET,chunk_0,10,0,0
1776916149778253,GET,chunk_0,11,0,0
1776916149778275,GET,chunk_2,8,0,0
1776916149778268,PUT,chunk_0,10,0,4096
1776916149778288,PUT,chunk_0,8,0,4096
1776916149778281,GET,chunk_0,9,0,0
1776916149778144,PUT,chunk_0,8,0,4096
1776916149778309,GET,chunk_0,11,0,0
1776916149778317,GET,chunk_0,10,0,0
1776916149778293,GET,chunk_4,12,0,0
1776916149778332,PUT,chunk_0,10,0,4096
1776916149778325,GET,chunk_0,10,0,0
1776916149778347,PUT,chunk_0,9,0,4096
1776916149778339,GET,chunk_0,10,0,0
1776916149778301,GET,chunk_0,10,0,0
1776916149778370,PUT,chunk_4,10,0,4096
1776916149778377,GET,chunk_0,10,0,0
1776916149778355,GET,chunk_0,12,0,0
1776916149778362,GET,chunk_2,10,0,0
1776916149778397,PUT,chunk_0,9,0,4096
1776916149778392,GET,chunk_0,8,0,0
1776916149778386,GET,chunk_0,8,0,0
1776916149778419,GET,chunk_0,11,0,0
1776916149778404,GET,chunk_0,10,0,0
1776916149778412,PUT,chunk_0,10,0,4096
1776916149778436,GET,chunk_0,10,0,0
1776916149778440,PUT,chunk_0,12,0,4096
1776916149778448,PUT,chunk_0,13,0,4096
1776916149778429,GET,chunk_0,10,0,0
1776916149778466,GET,chunk_3,10,0,0
1776916149778473,GET,chunk_0,11,0,0
1776916149778481,GET,chunk_0,10,0,0
1776916149778489,GET,chunk_0,10,0,0
1776916149778496,GET,chunk_0,10,0,0
1776916149778451,GET,chunk_4,13,0,0
1776916149778504,PUT,chunk_3,10,0,4096
1776916149778458,GET,chunk_2,11,0,0
1776916149778512,GET,chunk_0,11,0,0
1776916149778526,PUT,chunk_0,9,0,4096
1776916149778532,GET,chunk_2,9,0,0
1776916149778540,PUT,chunk_0,10,0,4096
1776916149778548,GET,chunk_0,10,0,0
1776916149778555,GET,chunk_0,10,0,0
1776916149778563,PUT,chunk_0,10,0,4096
1776916149778570,GET,chunk_0,10,0,0
1776916149778578,GET,chunk_0,10,0,0
1776916149778586,GET,chunk_0,9,0,0
1776916149778519,PUT,chunk_0,10,0,4096
1776916149778600,PUT,chunk_0,10,0,4096
1776916149778608,PUT,chunk_0,10,0,4096
1776916149778615,GET,chunk_1,8,0,0
1776916149778515,PUT,chunk_0,12,0,4096
1776916149778622,GET,chunk_0,8,0,0
1776916149778628,GET,chunk_0,8,0,0
1776916149778594,GET,chunk_0,10,0,0
1776916149778635,GET,chunk_3,11,0,0
1776916149778631,GET,chunk_0,10,0,0
1776916149778645,PUT,chunk_4,10,0,4096
1776916149778649,PUT,chunk_0,10,0,4096
1776916149778655,GET,chunk_0,10,0,0
1776916149778639,PUT,chunk_0,10,0,4096
1776916149778659,GET,chunk_0,11,0,0
1776916149778668,GET,chunk_0,11,0,0
1776916149778674,GET,chunk_0,10,0,0
1776916149778680,PUT,chunk_0,10,0,4096
1776916149778682,GET,chunk_0,9,0,0
1776916149778694,PUT,chunk_0,9,0,4096
1776916149778700,GET,chunk_2,10,0,0
1776916149778664,PUT,chunk_0,12,0,4096
1776916149778715,GET,chunk_0,10,0,0
1776916149778722,PUT,chunk_0,11,0,4096
1776916149778730,GET,chunk_0,10,0,0
1776916149778708,PUT,chunk_0,10,0,4096
1776916149778746,GET,chunk_0,9,0,0
1776916149778752,GET,chunk_1,9,0,0
1776916149778759,GET,chunk_0,8,0,0
1776916149778739,GET,chunk_0,11,0,0
1776916149778771,GET,chunk_0,9,0,0
1776916149778765,GET,chunk_0,8,0,0
1776916149778785,PUT,chunk_0,10,0,4096
1776916149778777,PUT,chunk_0,11,0,4096
1776916149778801,GET,chunk_0,10,0,0
1776916149778793,GET,chunk_0,11,0,0
1776916149778816,PUT,chunk_0,10,0,4096
1776916149778808,GET,chunk_0,10,0,0
1776916149778831,PUT,chunk_0,9,0,4096
1776916149778837,GET,chunk_0,11,0,0
1776916149778688,PUT,chunk_0,8,0,4096
1776916149778854,PUT,chunk_0,10,0,4096
1776916149778846,GET,chunk_1,10,0,0
1776916149778869,PUT,chunk_0,10,0,4096
1776916149778861,GET,chunk_0,11,0,0
1776916149778884,GET,chunk_0,8,0,0
1776916149778877,GET,chunk_0,10,0,0
1776916149778898,PUT,chunk_3,10,0,4096
1776916149778891,GET,chunk_3,11,0,0
1776916149778913,GET,chunk_0,10,0,0
1776916149778905,GET,chunk_0,11,0,0
1776916149778929,PUT,chunk_0,10,0,4096
1776916149778921,PUT,chunk_0,11,0,4096
